,LA_300km_mm_total,LA_200km_mm_total,LA_100km_mm_total,SF_300km_mm_total,SF_200km_mm_total,SF_100km_mm_total
977,246.20618184407553,229.71135881212024,233.11853302849664,922.2842041015625,981.0195236206055,1020.9695892333984
978,1013.2827351888021,935.4114447699653,854.9317966037327,1460.705419921875,1505.1503143310547,1514.5896377563477
979,209.44428507486978,196.80462561713324,207.76911460028754,869.7014282226562,924.5900726318359,934.8935203552246
980,116.25692240397136,110.1125979953342,113.38655641343858,603.8735046386719,657.0504760742188,687.0832080841064
981,177.6169891357422,166.8929155137804,162.63424089219836,295.66533203125,309.54287338256836,322.16136264801025
982,140.32476552327475,130.10841963026257,131.35516251458063,323.71168823242186,352.55119705200195,384.37553310394287
983,509.1484680175781,482.0002271864149,459.5038130018446,1191.1185791015625,1225.1883163452148,1210.0689086914062
984,370.2539469401042,350.3466491699219,346.5313551161024,803.9339965820312,870.6643905639648,930.8755493164062
985,244.7030232747396,224.93267313639322,229.26634046766492,885.3783935546875,940.13916015625,952.8958988189697
986,475.203857421875,448.47030300564234,431.41434309217664,753.95166015625,802.9975204467773,854.9677886962891
987,196.58208719889322,182.64567142062717,193.47179455227322,708.1384765625,756.7749862670898,784.2250537872314
988,426.0720621744792,394.6656731499566,372.86226738823785,739.6301513671875,796.7543182373047,856.3263473510742
989,720.9481404622396,667.7127041286892,623.5401000976562,831.6558349609375,885.1093521118164,947.0236511230469
990,199.41765340169272,197.61522589789496,194.91808912489148,547.3920532226563,551.8448867797852,561.4029235839844
991,680.4820963541666,632.9110175238716,578.7833336724175,973.773974609375,1024.0366439819336,1079.91508102417
992,222.80245463053384,210.05246225992838,216.7265942891439,741.1783935546875,800.1686782836914,854.8631134033203
993,125.97851816813152,124.13501993815105,133.3631189134386,401.0624145507812,433.30554962158203,462.7491054534912
994,380.88067626953125,351.7264336480035,339.5549019707574,760.6734130859375,815.7155532836914,856.1668529510498
995,411.9414774576823,377.631342569987,353.78040313720703,721.3793212890625,775.8281784057617,812.1734848022461
996,473.90964762369794,439.89960394965277,422.68982950846356,895.4210815429688,942.1477432250977,983.6608390808105
997,291.30755106608075,264.9018775092231,261.3521965874566,912.0328491210937,968.6825180053711,997.6174736022949
998,92.47979990641277,94.61730617947049,117.81229612562392,613.3353698730468,660.53466796875,683.484432220459
999,147.5198211669922,133.14984554714627,135.70126554701062,527.3421752929687,581.9622611999512,625.5735931396484
1000,131.87564341227213,124.15450117323134,118.51389736599393,294.3797943115234,317.5620231628418,339.0182008743286
1001,319.5533803304036,303.81929185655383,317.00206163194446,685.6047485351562,721.915153503418,743.5212326049805
1002,679.8219197591146,631.857418484158,583.1199289957682,1263.559033203125,1295.028091430664,1281.2589836120605
1003,308.66123962402344,291.4170905219184,286.5083287556966,700.4156127929688,751.7726821899414,802.665412902832
1004,276.5032450358073,265.5274488661024,269.77809651692706,602.1990844726563,648.8688354492188,709.3637866973877
1005,232.4741668701172,206.43573506673178,190.3598747253418,248.22281494140626,278.81285095214844,331.50201988220215
1006,103.26334381103516,97.72669092814128,108.2572717666626,599.6540649414062,636.8745269775391,654.7076663970947
1007,285.2846934000651,269.9533182779948,263.4098824395074,568.5814086914063,608.1730728149414,646.9635200500488
1008,209.76032002766928,192.71441056993274,187.64568604363336,592.94775390625,627.1202621459961,660.9964122772217
1009,518.3834635416666,461.6063808865017,409.7057707044813,468.26300048828125,503.5098304748535,559.1972427368164
1010,355.7584737141927,337.52464803059894,329.57654910617407,702.6366821289063,760.6345520019531,819.817008972168
1011,231.52013651529947,222.47315131293402,225.66406673855252,650.2825927734375,668.7856521606445,663.1781158447266
1012,386.8217468261719,361.4452412923177,347.8633728027344,971.9442504882812,1041.0292282104492,1098.9864463806152
1013,395.51690673828125,357.76222737630206,338.63725747002496,822.7854614257812,892.9244766235352,959.2511825561523
1014,303.01221720377606,290.621824476454,280.21645100911456,624.6464721679688,652.3870239257812,673.3892250061035
1015,662.2437744140625,622.1474304199219,571.9818386501736,830.5214477539063,857.6221694946289,871.6998672485352
1016,389.74278767903644,359.6759982638889,344.8514658610026,783.1157836914062,826.7865142822266,853.6358242034912
1017,229.9167938232422,219.14856126573352,216.46741485595703,580.9630798339844,628.0143013000488,665.3188400268555
1018,230.94798787434897,220.8757527669271,227.4518725077311,624.99091796875,663.7171630859375,685.4009876251221
1019,84.83572642008464,88.91415320502387,98.45445421006944,446.90553588867186,477.23301696777344,498.0177745819092
1020,494.5232340494792,454.63474527994794,431.8399954901801,1119.7053100585938,1188.7509155273438,1247.3311576843262
1021,307.4168243408203,294.1652103000217,288.4314791361491,707.9836059570313,753.765739440918,799.0343437194824
1022,385.4880065917969,358.42965020073785,330.3817867702908,559.5765197753906,591.2518692016602,625.013017654419
1023,64.04281234741211,62.31573232014974,63.01053598192003,245.597265625,277.6092338562012,312.4849543571472
1024,453.3851623535156,434.37868245442706,404.2765808105469,803.3904663085938,843.4075012207031,889.0477027893066
1025,139.2552235921224,136.79548814561633,139.23425801595053,376.22019653320314,407.20121002197266,427.5108222961426
